variant,spec_name,pattern,score_mod,mask_mod,rownorm,batch,heads,sq,sk,dim,value_dim,dtype,device,threads,tile_q,tile_k,median_latency_ms,calls_per_second,tokens_per_second,score_tile_elements,score_tile_bytes,score_tile_kib,q_tiles,kv_tile_interactions,is_best
relu,relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]",null,"{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,256,25.69466453860514,38.91858554905602,39852.63160223336,2097152,8388608,8192.0,1,4,False
relu,relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]",null,"{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,512,28.5931610269472,34.97339797644496,35812.759527879636,4194304,16777216,16384.0,1,2,False
relu,relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]",null,"{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,1024,31.493500486249104,31.752583376262873,32514.64537729318,8388608,33554432,32768.0,1,1,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,16,106.176288012648,9.418298743697626,9644.33791354637,2048,8192,8.0,64,2080,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,32,56.23978850780986,17.781005699570382,18207.74983636007,4096,16384,16.0,64,1056,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,64,36.58648900454864,27.332494240583575,27988.47410235758,8192,32768,32.0,64,544,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,128,29.980494000483304,33.355020767298875,34155.54126571405,16384,65536,64.0,64,288,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,256,23.27234501717612,42.96945577516797,44000.722713772004,32768,131072,128.0,64,160,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,512,22.24614398437552,44.95161052191092,46030.449174436784,65536,262144,256.0,64,96,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,16,1024,17.11685399641283,58.42195068144938,59824.077497804166,131072,524288,512.0,64,64,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,16,66.73131600837223,14.985467990389072,15345.11922215841,4096,16384,16.0,32,1056,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,32,47.42063200683333,21.087867404548714,21593.976222257883,8192,32768,32.0,32,528,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,64,30.77312998357229,32.49588197670607,33275.78314414702,16384,65536,64.0,32,272,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,128,25.902939989464357,38.605656362047526,39532.19211473667,32768,131072,128.0,32,144,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,256,21.19717199821025,47.176104439046554,48308.33094558367,65536,262144,256.0,32,80,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,512,17.850903008366004,56.0195750058885,57364.04480602982,131072,524288,512.0,32,48,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,32,1024,15.32797099207528,65.24020697305667,66805.97194041003,262144,1048576,1024.0,32,32,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,16,42.460549011593685,23.55127343565327,24116.503998108947,8192,32768,32.0,16,544,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,32,28.50562598905526,35.080794239844096,35922.733301600354,16384,65536,64.0,16,272,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,64,21.481967996805906,46.5506698524403,47667.88592889887,32768,131072,128.0,16,136,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,128,19.190332997823134,52.10956996491075,53360.199644068605,65536,262144,256.0,16,72,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,256,17.451538500608876,57.30153819762713,58676.77511437018,131072,524288,512.0,16,40,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,512,14.65446298243478,68.23859742923545,69876.3237675371,262144,1048576,1024.0,16,24,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,64,1024,14.106452988926321,70.88954259337964,72590.89161562076,524288,2097152,2048.0,16,16,True
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,16,35.59383700485341,28.09475134315091,28769.025375386533,16384,65536,64.0,8,288,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,32,26.22186951339245,38.13610617996799,39051.37272828722,32768,131072,128.0,8,144,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,64,23.039916501147673,43.402935073579265,44444.60551534517,65536,262144,256.0,8,72,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,128,17.818229011027142,56.12230033529883,57469.235543346,131072,524288,512.0,8,36,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,256,15.898557001492009,62.89879011699958,64408.36107980757,262144,1048576,1024.0,8,20,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,512,15.425566030899063,64.82744283074558,66383.30145868348,524288,2097152,2048.0,8,12,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,128,1024,14.73526400513947,67.86441014230982,69493.15598572526,1048576,4194304,4096.0,8,8,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,16,29.869120509829372,33.4793921927135,34282.89760533862,32768,131072,128.0,4,160,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,32,22.34517046599649,44.75239969736363,45826.457290100356,65536,262144,256.0,4,80,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,64,18.546074483310804,53.919766196338614,55213.84058505074,131072,524288,512.0,4,40,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,128,15.673003508709371,63.80397984625649,65335.275362566645,262144,1048576,1024.0,4,20,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,256,15.407604980282485,64.90301388695558,66460.68622024251,524288,2097152,2048.0,4,10,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,512,15.441663505043834,64.7598621530227,66314.09884469524,1048576,4194304,4096.0,4,6,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,256,1024,16.070186044089496,62.22703316915196,63720.481965211606,2097152,8388608,8192.0,4,4,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,16,34.7574409970548,28.770817738991077,29461.317364726863,65536,262144,256.0,2,96,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,32,25.848458491964266,38.68702655173339,39615.51518897499,131072,524288,512.0,2,48,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,64,20.857130002696067,47.94523502853635,49095.920669221225,262144,1048576,1024.0,2,24,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,128,19.048894493607804,52.496484787375344,53756.40042227235,524288,2097152,2048.0,2,12,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,256,18.745115492492914,53.34723066392854,54627.56419986283,1048576,4194304,4096.0,2,6,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,512,24.5149849797599,40.791377226036296,41770.37027946117,2097152,8388608,8192.0,2,3,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,512,1024,24.81199151952751,40.3030929304075,41270.36716073728,4194304,16777216,16384.0,2,2,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,16,46.29833149374463,21.599050500018777,22117.427712019227,131072,524288,512.0,1,64,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,32,35.15113049070351,28.44858717316281,29131.353265318718,262144,1048576,1024.0,1,32,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,64,29.507386992918327,33.889818852479095,34703.17450493859,524288,2097152,2048.0,1,16,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,128,26.76738949958235,37.358891498014884,38255.50489396724,1048576,4194304,4096.0,1,8,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,256,31.441853032447398,31.80474124626239,32568.05503617269,2097152,8388608,8192.0,1,4,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,512,35.158702987246215,28.442459904244732,29125.078941946605,4194304,16777216,16384.0,1,2,False
causal_relu,causal_relu,parallel,"[{""name"":""scale"",""value"":null},{""name"":""relu"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""identity"",""value"":null}",1,8,1024,1024,128,128,float32,cpu,8,1024,1024,38.14233950106427,26.21758426674634,26846.80628914825,8388608,33554432,32768.0,1,1,False
